6.279917204199964020e-02 2.993246516616377662e+01 4.145931178417205487e+00 1.434599908126783241e+01
6.021801296617616817e-02 3.702212828719066096e+01 4.294476175757440117e+00 1.435393543209645273e+01
5.997870422124836065e-02 3.847729808504625026e+01 4.142212923496656707e+00 1.431631439328963751e+01
5.731973900779315650e-02 4.228116330054093908e+01 4.888911483199004593e+00 1.470658692126846745e+01
5.537544571902131008e-02 5.469734340141835105e+01 3.921945820517850123e+00 1.434705842221521621e+01
6.281198984216489201e-02 2.025063509747386448e+01 5.751787703624017034e+00 1.543953369100464634e+01
5.840545848736843765e-02 4.671922800192047021e+01 3.737732754011699576e+00 1.410103106704024789e+01
6.529350198979308462e-02 2.233290849126145616e+01 4.440828005313678162e+00 1.463820032036662688e+01
5.511397489912365361e-02 5.151817872241313978e+01 4.805770673026964701e+00 1.470842599903173031e+01
5.128578804884145748e-02 5.541373585266656221e+01 6.044444139825967177e+00 1.547890203397391140e+01
6.323501069978314237e-02 3.260331431362190102e+01 3.717210924698207908e+00 1.404115063176543110e+01
6.442648331170522380e-02 3.329498861339988736e+01 3.325977684518041766e+00 1.371057955649850868e+01
6.896616992409022873e-02 1.688536351467192986e+01 4.820684104960227145e+00 1.475441674539939818e+01
6.393253274644941642e-02 2.359349026752467182e+01 4.822179280643922539e+00 1.479966173614826275e+01
5.714970209655890337e-02 5.847288999912849761e+01 3.817905617023604314e+00 1.395289744541838495e+01
5.513938618762697502e-02 5.921315555783723994e+01 3.825979202583194017e+00 1.421412840155999291e+01
6.007721396890224747e-02 3.729083328566893130e+01 4.697492789862232954e+00 1.445772446901528419e+01
6.455659268420982366e-02 3.620427243813569618e+01 3.165411033318795475e+00 1.349132542031535209e+01
5.824329825366527519e-02 4.553214664131028400e+01 4.042601166996395712e+00 1.425899083210884299e+01
5.850767354442651391e-02 3.961432638039694609e+01 4.719647657268398966e+00 1.460784819565826531e+01
5.427607014001079033e-02 4.909161426105276149e+01 4.997837243611764180e+00 1.496713666538978416e+01
7.148831179271035452e-02 1.619644343000308240e+01 4.467863985427089624e+00 1.442536194146225093e+01
5.808548022525318599e-02 5.072236060781192180e+01 3.565831624918073928e+00 1.395133973212813494e+01
6.003739273105331009e-02 3.441306594636154159e+01 4.751003397113319870e+00 1.460973002093230555e+01
6.844753660306883425e-02 1.854493708614609204e+01 4.503573408013109791e+00 1.457796426392978262e+01
6.109364383882154997e-02 2.850876661841225612e+01 5.093156259647213524e+00 1.489699000675923202e+01
7.152809544441347811e-02 1.269479813549070890e+01 5.958462686241204231e+00 1.519556621996214929e+01
5.806171943170913841e-02 5.460609476662335027e+01 3.501968245802143276e+00 1.381672307345814765e+01
6.190699233946594937e-02 2.566937104331080732e+01 5.431431804319067247e+00 1.504301806166695776e+01
6.238176294461457438e-02 3.117102804975963792e+01 4.038317010536025542e+00 1.431306836492763956e+01
6.341606731791986362e-02 3.135527188719153457e+01 4.166452237032904016e+00 1.418141312036261503e+01
6.855731255288995130e-02 2.068385554875346344e+01 3.959400702684804152e+00 1.417569179811939506e+01
6.459137414416830925e-02 2.171859074533384160e+01 5.129843704410987471e+00 1.490613506764137952e+01
6.880008813222579511e-02 1.614326642066778206e+01 5.150642761531229574e+00 1.495064972442177620e+01
6.285521129570439958e-02 3.733129408642315639e+01 3.437434492764467997e+00 1.375471110618005710e+01
6.148189484818322725e-02 3.268684405573011276e+01 4.087822852385007977e+00 1.436895747736210538e+01
6.898106669518681844e-02 1.695609043312833109e+01 4.791559408787752439e+00 1.472541404698679024e+01
6.039876011989523535e-02 3.508428084445510819e+01 4.525983416556456085e+00 1.449845458538384335e+01
5.902011069279969324e-02 5.212897632329443098e+01 3.428852330097585277e+00 1.373937988298385804e+01
6.797346069425166948e-02 1.583069015200572061e+01 5.247493921189935406e+00 1.514086767632316466e+01
5.666793996309586745e-02 4.873875817363044405e+01 4.236580967683743815e+00 1.442018195736173958e+01
5.690738941420035724e-02 4.572171336435550160e+01 3.767862315326086620e+00 1.437607249159105116e+01
6.684814732166277640e-02 2.389443094004386126e+01 3.572240107400154852e+00 1.405721209727473209e+01
5.836899275188670716e-02 3.767654263963953554e+01 4.676492659203028701e+00 1.473682704720061309e+01
6.171197988632338288e-02 2.910870353508840935e+01 4.649214191356112025e+00 1.466220419810320585e+01
5.772676552558288904e-02 4.025998095840618873e+01 4.896115419682291581e+00 1.473965122626919566e+01
6.034527606862523375e-02 4.071223699465260637e+01 3.726787812230774488e+00 1.404653742846427988e+01
5.698129215635740902e-02 4.655157404710804769e+01 4.714792416581675027e+00 1.453044194148516333e+01
6.704946839069154951e-02 2.155063555575557643e+01 4.254655439323074440e+00 1.442408039557725097e+01
6.507524003245351851e-02 1.701782920862567750e+01 6.223676951615344066e+00 1.555184653491722102e+01
6.164041441908870572e-02 3.604512626426113542e+01 3.728534820135240402e+00 1.409792246289365103e+01
6.072202026901593608e-02 3.725370550064212694e+01 4.177380047880927094e+00 1.424688958050514387e+01
6.549146166936228863e-02 1.952570185694328231e+01 5.001980361011008291e+00 1.497861134015819218e+01
6.549520793991572831e-02 2.215261437337489880e+01 4.639201539355873649e+00 1.464452432587792075e+01
5.917142018637747830e-02 4.198308054048078475e+01 4.229496602855716603e+00 1.428858813460505495e+01
7.313321130501063139e-02 1.112717019471253010e+01 5.612996262873078734e+00 1.523984774529891695e+01
6.182175980318956043e-02 3.628527302072131278e+01 4.294668107200386054e+00 1.416728396568949933e+01
6.272542973250529175e-02 2.897048246208524702e+01 4.390954845486409575e+00 1.452876956311436274e+01
6.127782727613399066e-02 2.926937714439669591e+01 5.066737499525675759e+00 1.481045076028035545e+01
5.600575373420968450e-02 5.421244304468638830e+01 4.741836501012936189e+00 1.442188392187182622e+01
6.673013027446850209e-02 2.525867072511852029e+01 3.979790566834140453e+00 1.407563989115675440e+01
6.306850790613936775e-02 3.280274526840237570e+01 3.805712672721693668e+00 1.406598423905463058e+01
5.532556570649185129e-02 5.664753009443805354e+01 4.167019924500614536e+00 1.435325762065231636e+01
6.238998444604852700e-02 2.846986822517769511e+01 4.391321677740667617e+00 1.455852299165394470e+01
6.148893491065252764e-02 2.832591868973994309e+01 4.754553011900216397e+00 1.474204881758965158e+01
5.887361179829683072e-02 3.370774242743205917e+01 4.978929824130861270e+00 1.490678774675544460e+01
6.558568745645641795e-02 1.926797226789633299e+01 5.124047048626788836e+00 1.500655801486890972e+01
7.236331953575395048e-02 1.720777744127717668e+01 3.655075403216786700e+00 1.401068435211431051e+01
6.568771916084151230e-02 2.433384545741880700e+01 4.063986569940219340e+00 1.433139979764649752e+01
5.729612257187299829e-02 4.801381616377238970e+01 4.040149523647698970e+00 1.430722851514999050e+01
7.232643479547745669e-02 1.220052905230251739e+01 5.621041261454041482e+00 1.512382190476369459e+01
5.485282236395823408e-02 5.069570477658826491e+01 4.939646094773515017e+00 1.476853959656104109e+01
6.409833638299611280e-02 2.595066983468164068e+01 4.618001146307256555e+00 1.453924058519157470e+01
6.408197963092401861e-02 2.461418954117760904e+01 4.668054442422907790e+00 1.468234361193198723e+01
6.562005124434926173e-02 2.411762447386128372e+01 4.370368560424951809e+00 1.444237367217998091e+01
