5.963895051579212736e-02 1.000803721829037096e+00 2.662088607165514631e+01 8.380486089354247881e+00 1.541556977996639155e+01
7.257790612882109027e-02 1.016427715007238497e+00 2.374911163636017264e+01 4.111256317162713003e+00 1.359037253769844433e+01
6.655400048952880843e-02 1.012831495476475441e+00 4.809485448128317131e+01 3.531852592751890008e+00 1.284481485084421593e+01
7.523394125350547912e-02 1.004638255783141476e+00 1.425296330527122279e+01 4.882975259932726964e+00 1.411753698013374247e+01
6.034319250417598951e-02 1.006355145156389908e+00 5.920956778922162300e+01 4.347622515280519018e+00 1.338796221348654569e+01
6.745698861729866602e-02 1.001801499930011108e+00 2.519388667609081267e+01 4.230098841640342222e+00 1.367412150597087006e+01
6.690176145698115140e-02 9.918494033696390044e-01 1.640017985124716660e+01 4.869964058197163048e+00 1.452493264035392428e+01
7.012156842178049465e-02 1.014091709231381255e+00 1.980492918062721941e+01 4.695259023656888964e+00 1.446256592890350845e+01
5.707717039841482543e-02 1.004937440937753612e+00 5.369475851756665463e+01 4.868396537441936900e+00 1.431555544896526477e+01
6.711599374018649422e-02 1.012709564224704817e+00 3.260074525909539034e+01 4.260187826603152317e+00 1.360443343414955741e+01
5.560091704164762255e-02 9.933693275932726774e-01 3.742011457269351382e+01 6.359190606889211672e+00 1.477718048945908080e+01
6.318997605126291939e-02 1.002498342535821596e+00 2.532679658909107800e+01 5.463007824423968373e+00 1.472970377297271938e+01
7.134561245201088975e-02 1.009947705534387286e+00 2.879260041231353995e+01 3.188996525772136437e+00 1.299065850306778103e+01
8.205110656701214422e-02 1.016858626508419183e+00 1.117838736698092106e+01 4.635316235007563179e+00 1.400151181845971848e+01
6.166356668115353934e-02 1.001830761355341437e+00 3.014930583425630672e+01 5.840995826219133491e+00 1.440870959544873031e+01
1.045537972456110909e-01 1.054209690082556161e+00 8.547542316254180150e+00 3.041846385385492013e+00 1.282431752099607181e+01
7.184775218254992046e-02 1.022729665953224343e+00 2.567007348276957757e+01 4.196968107711301244e+00 1.380407657683554490e+01
5.457855107375462339e-02 9.863027806205038051e-01 3.848475147861684320e+01 6.462116227922659384e+00 1.457162674114958101e+01
6.713034731079388362e-02 1.013853735465883421e+00 3.671801609669843458e+01 3.997535002371603419e+00 1.340110075841795023e+01
5.719111167542260954e-02 9.892597612308018373e-01 5.393696298633989272e+01 4.180105449254942762e+00 1.335211380251099911e+01
6.839028063889662779e-02 1.014911908765399939e+00 3.837107504813768344e+01 3.864670289942205628e+00 1.323404746514216690e+01
7.948830236427412155e-02 1.018006660155010845e+00 1.826848277695244249e+01 3.985195742166115274e+00 1.331767461549454090e+01
6.455613646691456264e-02 1.002524479413539282e+00 2.559132288728338978e+01 4.895701550512714384e+00 1.418770882091920527e+01
5.583952947337492145e-02 1.000587475611637078e+00 5.964505907195459145e+01 4.998505184522401557e+00 1.399044104675298072e+01
9.888241455110545475e-02 1.032792938534043969e+00 9.437615173345726305e+00 3.416341081852386274e+00 1.283781264796882482e+01
6.103834428252893907e-02 1.004871653634700879e+00 3.678443782563878983e+01 5.521821997564085649e+00 1.420114744341288748e+01
5.399714395357313457e-02 9.973646555964477134e-01 4.433042680642780908e+01 6.006127420051379673e+00 1.459630448426412741e+01
6.075481512208798923e-02 1.015811513373278796e+00 5.237819179044445406e+01 3.927571367293537286e+00 1.376024002147752334e+01
9.815843021916266509e-02 1.044313947909515816e+00 9.863414282692723134e+00 3.220008511622133973e+00 1.288515818945699642e+01
5.669650079845073298e-02 9.973609202594061474e-01 5.979006554088113745e+01 4.815285509200225356e+00 1.369903354861268241e+01
6.092188173388124461e-02 9.993071072216929140e-01 2.579485842118256755e+01 6.388472105415972990e+00 1.476950462320279911e+01
1.026302242109186219e-01 1.036691777859450880e+00 4.192289768465698785e+00 5.622417501340613910e+00 1.451617308886009106e+01
6.301231146104534220e-02 9.972785507694967855e-01 2.181962686483440805e+01 6.436615727522599251e+00 1.499283778669651035e+01
6.748383673714909714e-02 1.006176894120635268e+00 2.150785887484365233e+01 5.201541857195573826e+00 1.419282412169023644e+01
6.181392400226141948e-02 9.930259573098195736e-01 3.510185768837221332e+01 4.606312719575332615e+00 1.352911759324763352e+01
5.650694616681049831e-02 1.002369307028412537e+00 5.720879498710686306e+01 5.010302250425203496e+00 1.404386774540023985e+01
5.732353834565711431e-02 9.962555260260957946e-01 4.209179411431289708e+01 5.103798465849880728e+00 1.419323219312893869e+01
5.156340012216034663e-02 9.756277033998175252e-01 4.239617290954091544e+01 5.955752255208299317e+00 1.478567555507005160e+01
6.150387864728486254e-02 9.974926854317264224e-01 2.554533541004184372e+01 5.688664693332597722e+00 1.470781035899640976e+01
6.889189430157584282e-02 1.028137377257582363e+00 3.711402928931662615e+01 4.059854556650797086e+00 1.345267176821348087e+01
5.463093272825160496e-02 9.783576324585161466e-01 4.278805604328323398e+01 5.614990162146842323e+00 1.418481778451237219e+01
5.506428661792812929e-02 1.003313877548626554e+00 4.548389032725778236e+01 6.281221139104408380e+00 1.456519072928714920e+01
6.947077406182261550e-02 1.009492176605044200e+00 3.401694710956858358e+01 3.292841575010855060e+00 1.257079918714660849e+01
5.433623261650832870e-02 1.000878581427324221e+00 5.488918415678748630e+01 5.361059740065531543e+00 1.445731879093970029e+01
7.370480350148980730e-02 1.009262978474570360e+00 2.698637363032188574e+01 2.960572423287306520e+00 1.273040358030857711e+01
6.301791006648312099e-02 1.000560140093466277e+00 4.069156329045468112e+01 3.912518516319440920e+00 1.328606768272167393e+01
8.865148289290779304e-02 1.017074831462203788e+00 1.064026746871752671e+01 3.915449297055127786e+00 1.323536923007622335e+01
6.470604482589843720e-02 9.984577899858104733e-01 2.427912389831479345e+01 5.187383290884813647e+00 1.426981803768792645e+01
9.848100604236741107e-02 1.048187662531630648e+00 7.916920445683667040e+00 4.229840366064851587e+00 1.377481363194109498e+01
1.076643635289471351e-01 1.041237026127468823e+00 5.334451805291706705e+00 4.457119386599869948e+00 1.375357664717271788e+01
6.204215491963906842e-02 1.006337261793387894e+00 3.739321966125765329e+01 5.288217495547012703e+00 1.408446434586737261e+01
1.082096442025081290e-01 1.048605906243270436e+00 3.686477425086776449e+00 7.009931570417437641e+00 1.506277465905992230e+01
7.834577850647905795e-02 1.010608775549703742e+00 1.172872351636361543e+01 4.563285018899863488e+00 1.404666958712268254e+01
9.260348058359842149e-02 1.020877519313394766e+00 1.051076575969257121e+01 3.718166431284515294e+00 1.302694850425879736e+01
7.552369706077041722e-02 1.012532081494548653e+00 1.756801725626106148e+01 3.941996982547462558e+00 1.366828838872425322e+01
7.182385249069091204e-02 1.022399129601842649e+00 2.624655599232825054e+01 4.159974752975241330e+00 1.373033311246212307e+01
1.081869680630104524e-01 1.049201251231941967e+00 3.804449436588178912e+00 6.948996949075702645e+00 1.503489077988432143e+01
6.549437053939716202e-02 1.004195520051577306e+00 3.583211146881838971e+01 3.340335632845817582e+00 1.323582319515964656e+01
4.840930717364363284e-02 9.783999046327631621e-01 4.843569247232132113e+01 7.459014272434392190e+00 1.544719098430019244e+01
6.189880631344376466e-02 1.006433218780121486e+00 5.145118754908752123e+01 3.783460451781908596e+00 1.323385312596923669e+01
7.067982705979861113e-02 1.006971033769452406e+00 2.003363047534591246e+01 4.287119393714506899e+00 1.388769801893102773e+01
5.787818188461212043e-02 9.970378070944923010e-01 5.512376362160153320e+01 4.299749357224853519e+00 1.367022166297220132e+01
5.736912512136974757e-02 1.006955550135184341e+00 4.433130520074055880e+01 5.137601825641961995e+00 1.439706244660445122e+01
1.064641855102281126e-01 1.040954727149044023e+00 4.547802350382573522e+00 4.960595005970042770e+00 1.416162422778570473e+01
5.868484179817526347e-02 9.944239197798038221e-01 4.474199505881479411e+01 5.038449965337132852e+00 1.391831310559486035e+01
7.886452028763579758e-02 1.017079163449291057e+00 1.468476843102676455e+01 4.171691141925871982e+00 1.358080494742115185e+01
7.584576140529704358e-02 1.020887242275824391e+00 1.953196090309641875e+01 4.009387339168199560e+00 1.362140916604132457e+01
5.978906690612591918e-02 9.971213560524553321e-01 2.858543240694276832e+01 6.474831568483613964e+00 1.475252660852249598e+01
7.899107207984093493e-02 1.011364576091663192e+00 1.110163775832180377e+01 4.757556226572291713e+00 1.438688199918486887e+01
8.268426538899065203e-02 1.029915235389348815e+00 1.905841388705503192e+01 3.747251799518731552e+00 1.307118226368146807e+01
6.231843481702311477e-02 1.000665259403391127e+00 2.879001183241929596e+01 4.733419185270001606e+00 1.435078794140765446e+01
8.869554546573166220e-02 1.028112837167652227e+00 8.654983932992994511e+00 4.395223242159620902e+00 1.394215302593797468e+01
6.207572298883545781e-02 9.952319635705795253e-01 2.287840718226594205e+01 6.398786011541398366e+00 1.482013529875779589e+01
8.649156440321878470e-02 1.034164907083906293e+00 1.467287743765829866e+01 3.836072599975927755e+00 1.340714623395426486e+01
4.924912013092842822e-02 9.719570748706168883e-01 5.074088690737389840e+01 5.822755442177168561e+00 1.480896219090596411e+01
7.047926168107705724e-02 1.007819113893399621e+00 1.894293245804012216e+01 4.907644052540328872e+00 1.425458110550531288e+01
5.800777417489937082e-02 9.940580381309522817e-01 2.470617663745998271e+01 6.760343945796215337e+00 1.536711690942379072e+01
8.935303585913909052e-02 1.035723078412463805e+00 1.251344147101299953e+01 4.099945448089536981e+00 1.332248368701695185e+01
6.623850327606202459e-02 1.016317014277378084e+00 4.272990908268332788e+01 3.802924001970020118e+00 1.308182802099355335e+01
1.073619525092966293e-01 1.048250987503457132e+00 3.685889161510224277e+00 6.445677825870288480e+00 1.504936561728868227e+01
1.006968118660999945e-01 1.037189928275183082e+00 6.029804387943907606e+00 5.058385295003154702e+00 1.392763079919781077e+01
